#ID = transcript_cluster_id
#RANGE_STRAND = strand  (+|-)
#RANGE_START = start  (integer). Coordinates are standard 1-based (length=stop-start+1).
#RANGE_END = 
#total_probes = Total number of probes contained by this transcript cluster.
#GB_ACC = GenBank and RefSeq Accessions from mrna_assignment column
#SPOT_ID = genomic location of the transcript cluster in the version of the genome assembly used at annotation time. Coordinates are standard 1-based (length=stop-start+1).
#RANGE_GB = NCBI RefSeq for chromosome of current build
ID	RANGE_STRAND	RANGE_START	RANGE_END	total_probes	GB_ACC	SPOT_ID	RANGE_GB
17127319	---	0	0	25		--unknown	
17127321	---	0	0	25		--unknown	
17127323	---	0	0	25		--unknown	
17127325	---	0	0	25		--unknown	
17127327	---	0	0	25		--unknown	
17127329	---	0	0	25		--unknown	
17127331	---	0	0	26		--unknown	
17127333	---	0	0	25		--unknown	
17127335	---	0	0	25		--unknown	
17127337	---	0	0	25		--unknown	
17127339	---	0	0	25		--unknown	
17127341	---	0	0	25		--unknown	
17127343	---	0	0	25		--unknown	
17127345	---	0	0	25		--unknown	
17127347	---	0	0	25		--unknown	
17127349	---	0	0	25		--unknown	
17127351	---	0	0	25		--unknown	
17127353	---	0	0	25		--unknown	
17127355	---	0	0	25		--unknown	
17127357	---	0	0	25		--unknown	
17127359	---	0	0	25		--unknown	
17127361	---	0	0	25		--unknown	
17127363	---	0	0	25		--unknown	
17127365	---	0	0	25		--unknown	
17127367	---	0	0	25		--unknown	
17127369	---	0	0	25		--unknown	
17127371	---	0	0	25		--unknown	
17127373	---	0	0	25		--unknown	
17127375	---	0	0	25		--unknown	
17127377	---	0	0	25		--unknown	
17127379	---	0	0	25		--unknown	
17127381	---	0	0	25		--unknown	
17127383	---	0	0	25		--unknown	
17127385	---	0	0	26		--unknown	
17127387	---	0	0	25		--unknown	
17127389	---	0	0	25		--unknown	
17127391	---	0	0	25		--unknown	
17127393	---	0	0	28		--unknown	
17127395	---	0	0	25		--unknown	
17127397	---	0	0	25		--unknown	
17127399	---	0	0	25		--unknown	
17127401	---	0	0	25		--unknown	
17127403	---	0	0	28		--unknown	
17127405	---	0	0	25		--unknown	
17127407	---	0	0	25		--unknown	
17127409	---	0	0	28		--unknown	
17127411	---	0	0	25		--unknown	
17127413	---	0	0	25		--unknown	
17127415	---	0	0	25		--unknown	
17127417	---	0	0	26		--unknown	
17127419	---	0	0	25		--unknown	
17127421	---	0	0	25		--unknown	
17127423	---	0	0	25		--unknown	
17127425	---	0	0	25		--unknown	
17127427	---	0	0	25		--unknown	
17127429	---	0	0	25		--unknown	
17127431	---	0	0	91		--unknown	
17127433	---	0	0	89		--unknown	
17127435	---	0	0	45		--unknown	
17127437	---	0	0	86		--unknown	
17127439	---	0	0	88		--unknown	
17127441	---	0	0	72		--unknown	
17127443	---	0	0	176		--unknown	
17127445	---	0	0	74		--unknown	
17127447	---	0	0	101		--unknown	
17127449	---	0	0	57		--unknown	
17127451	---	0	0	65		--unknown	
17127453	---	0	0	45		--unknown	
17127455	---	0	0	177		--unknown	
17127457	---	0	0	99		--unknown	
17127459	---	0	0	100		--unknown	
17127461	---	0	0	178		--unknown	
17127463	---	0	0	90		--unknown	
17127465	---	0	0	99		--unknown	
17127467	---	0	0	64		--unknown	
17127469	---	0	0	64		--unknown	
17127471	---	0	0	99		--unknown	
17127473	---	0	0	89		--unknown	
17127475	---	0	0	88		--unknown	
17127477	---	0	0	101		--unknown	
17127479	---	0	0	44		--unknown	
17127481	---	0	0	88		--unknown	
17127483	---	0	0	22		--unknown	
17127485	---	0	0	90		--unknown	
17127487	---	0	0	22		--unknown	
17127489	---	0	0	91		--unknown	
17127491	---	0	0	100		--unknown	
17127493	---	0	0	44		--unknown	
17127495	---	0	0	41		--unknown	
17127497	---	0	0	101		--unknown	
17127499	---	0	0	91		--unknown	
17127501	---	0	0	54		--unknown	
17127503	---	0	0	101		--unknown	
17127505	---	0	0	56		--unknown	
17127507	---	0	0	51		--unknown	
17127509	---	0	0	45		--unknown	
17127511	---	0	0	90		--unknown	
17127513	---	0	0	56		--unknown	
17127515	---	0	0	21		--unknown	
17127517	---	0	0	87		--unknown	
17127519	---	0	0	55		--unknown	
17127521	---	0	0	46		--unknown	
17127523	---	0	0	87		--unknown	
17127525	---	0	0	87		--unknown	
17127527	---	0	0	74		--unknown	
17127529	---	0	0	85		--unknown	
17127531	---	0	0	98		--unknown	
17127533	---	0	0	44		--unknown	
17127535	---	0	0	100		--unknown	
17127537	---	0	0	46		--unknown	
17127539	---	0	0	101		--unknown	
17127541	---	0	0	119		--unknown	
17127543	---	0	0	173		--unknown	
17127545	---	0	0	92		--unknown	
17127547	---	0	0	46		--unknown	
17127549	---	0	0	88		--unknown	
17127551	---	0	0	101		--unknown	
17127553	---	0	0	73		--unknown	
17127555	---	0	0	179		--unknown	
17127557	---	0	0	100		--unknown	
17127559	---	0	0	47		--unknown	
17127561	---	0	0	89		--unknown	
17127563	---	0	0	99		--unknown	
17127565	---	0	0	91		--unknown	
17127567	---	0	0	67		--unknown	
17127569	---	0	0	23		--unknown	
17127571	---	0	0	89		--unknown	
17127573	---	0	0	46		--unknown	
17127575	---	0	0	84		--unknown	
17127577	---	0	0	42		--unknown	
17127579	---	0	0	68		--unknown	
17127581	---	0	0	47		--unknown	
17127583	---	0	0	91		--unknown	
17127585	---	0	0	88		--unknown	
17127587	---	0	0	43		--unknown	
17127589	---	0	0	65		--unknown	
17127591	---	0	0	45		--unknown	
17127593	---	0	0	42		--unknown	
17127595	---	0	0	90		--unknown	
17127597	---	0	0	91		--unknown	
17127599	---	0	0	65		--unknown	
17127601	---	0	0	45		--unknown	
17127603	---	0	0	45		--unknown	
17127605	---	0	0	85		--unknown	
17127607	---	0	0	76		--unknown	
17127609	---	0	0	91		--unknown	
17127611	---	0	0	88		--unknown	
17127613	---	0	0	43		--unknown	
16658569						--unknown	
16658571						--unknown	
16658572						--unknown	
16658573						--unknown	
16658575						--unknown	
16658576						--unknown	
16658577						--unknown	
16658578						--unknown	
16658579						--unknown	
16658580						--unknown	
16658581						--unknown	
16658582						--unknown	
16658583						--unknown	
16658927						--unknown	
16658928						--unknown	
16658932						--unknown	
16658933						--unknown	
16658935						--unknown	
16658936						--unknown	
16658937						--unknown	
16658939						--unknown	
16658941						--unknown	
16658942						--unknown	
16658943						--unknown	
16658944						--unknown	
16658945						--unknown	
16658946						--unknown	
16659940						--unknown	
16660003						--unknown	
16660266						--unknown	
16660675						--unknown	
16660676						--unknown	
16660677						--unknown	
16660678						--unknown	
16660679						--unknown	
16660680						--unknown	
16660681						--unknown	
16660682						--unknown	
16660683						--unknown	
16660684						--unknown	
16661918						--unknown	
16661919						--unknown	
16661921						--unknown	
16661922						--unknown	
16661923						--unknown	
16661924						--unknown	
16661925						--unknown	
16661926						--unknown	
16661927						--unknown	
16661928						--unknown	
16661929						--unknown	
16661930						--unknown	
16661931						--unknown	
16661932						--unknown	
16662206						--unknown	
16662248						--unknown	
16663793						--unknown	
16663794						--unknown	
16663795						--unknown	
16663796						--unknown	
16663797						--unknown	
16663798						--unknown	
16663799						--unknown	
16663800						--unknown	
16663801						--unknown	
16663802						--unknown	
16663803						--unknown	
16663804						--unknown	
16663805						--unknown	
16663806						--unknown	
16663807						--unknown	
16663808						--unknown	
16663809						--unknown	
16663810						--unknown	
16663811						--unknown	
16664680						--unknown	
16669485						--unknown	
16670169						--unknown	
16670178						--unknown	
16672649						--unknown	
16678129						--unknown	
16678130						--unknown	
16678132						--unknown	
16678135						--unknown	
16678136						--unknown	
16678304						--unknown	
16678305						--unknown	
16678307						--unknown	
16678309						--unknown	
16678310						--unknown	
16678314						--unknown	
16678315						--unknown	
16678317						--unknown	
16678318						--unknown	
16678319						--unknown	
16678321						--unknown	
16678323						--unknown	
16678324						--unknown	
16678326						--unknown	
16678327						--unknown	
16678328						--unknown	
16678329						--unknown	
16678331						--unknown	
16678332						--unknown	
16678333						--unknown	
16678334						--unknown	
16678335						--unknown	
16678336						--unknown	
16678337						--unknown	
16678339						--unknown	
16678341						--unknown	
16678342						--unknown	
16678343						--unknown	
16678344						--unknown	
16678345						--unknown	
16678346						--unknown	
16678347						--unknown	
16678348						--unknown	
16679446						--unknown	
16683393						--unknown	
16684138						--unknown	
16685145						--unknown	
16685146						--unknown	
16685147						--unknown	
16685148						--unknown	
16685149						--unknown	
16685150						--unknown	
16685151						--unknown	
16685152						--unknown	
16685153						--unknown	
16686273						--unknown	
16690688						--unknown	
16690813						--unknown	
16692426						--unknown	
16692591						--unknown	
16693516						--unknown	
16693517						--unknown	
16693518						--unknown	
16693519						--unknown	
16693520						--unknown	
16693521						--unknown	
16693522						--unknown	
16693523						--unknown	
16693524						--unknown	
16693525						--unknown	
16693526						--unknown	
16693527						--unknown	
16693528						--unknown	
16693530						--unknown	
16693531						--unknown	
16693532						--unknown	
16693533						--unknown	
16693643						--unknown	
16693644						--unknown	
16693645						--unknown	
16693646						--unknown	
16693648						--unknown	
16693649						--unknown	
16693650						--unknown	
16693651						--unknown	
16693652						--unknown	
16693653						--unknown	
16693654						--unknown	
16693655						--unknown	
16697927						--unknown	
16700243						--unknown	
16701572						--unknown	
16705178						--unknown	
16706006						--unknown	
16706065						--unknown	
16706413						--unknown	
16706414						--unknown	
16706415						--unknown	
16706416						--unknown	
16706417						--unknown	
16706419						--unknown	
16706420						--unknown	
16706421						--unknown	
16706422						--unknown	
16706423						--unknown	
16706424						--unknown	
16706425						--unknown	
16706426						--unknown	
16706427						--unknown	
16707899						--unknown	
16708238						--unknown	
16711443						--unknown	
16711444						--unknown	
16711445						--unknown	
16711446						--unknown	
16711447						--unknown	
16711448						--unknown	
16711449						--unknown	
16711450						--unknown	
16711451						--unknown	
16711452						--unknown	
16711453						--unknown	
16711454						--unknown	
16711455						--unknown	
16711456						--unknown	
16711457						--unknown	
16711458						--unknown	
16711459						--unknown	
16711460						--unknown	
16711461						--unknown	
16711462						--unknown	
16711463						--unknown	
16718371						--unknown	
16718372						--unknown	
16718373						--unknown	
16718374						--unknown	
16718375						--unknown	
16718376						--unknown	
16718377						--unknown	
16718378						--unknown	
16718379						--unknown	
16718380						--unknown	
16718977						--unknown	
16719495						--unknown	
16719653						--unknown	
16721661						--unknown	
16721662						--unknown	
16721663						--unknown	
16721664						--unknown	
16721666						--unknown	
16721667						--unknown	
16721668						--unknown	
16721669						--unknown	
16721670						--unknown	
16721671						--unknown	
16721672						--unknown	
16721673						--unknown	
16721674						--unknown	
16721675						--unknown	
16721676						--unknown	
16721677						--unknown	
16721680						--unknown	
16721681						--unknown	
16721682						--unknown	
16721683						--unknown	
16721737						--unknown	
16722372						--unknown	
16722386						--unknown	
16722387						--unknown	
16722388						--unknown	
16722389						--unknown	
16722391						--unknown	
16722392						--unknown	
16722393						--unknown	
16722394						--unknown	
16722396						--unknown	
16722397						--unknown	
16722398						--unknown	
16722399						--unknown	
16722400						--unknown	
16722401						--unknown	
16722402						--unknown	
16723775						--unknown	
16724162						--unknown	
16725103						--unknown	
16726569						--unknown	
16727195						--unknown	
16727196						--unknown	
16727199						--unknown	
16727200						--unknown	
16727203						--unknown	
16727204						--unknown	
16727205						--unknown	
16727206						--unknown	
16727207						--unknown	
16727208						--unknown	
16727209						--unknown	
16727211						--unknown	
16727212						--unknown	
16727214						--unknown	
16727216						--unknown	
16727217						--unknown	
16727218						--unknown	
16727219						--unknown	
16727220						--unknown	
16727221						--unknown	
16727222						--unknown	
16727223						--unknown	
16727967						--unknown	
16728695						--unknown	
16728711						--unknown	
16733185						--unknown	
16733790						--unknown	
16735138						--unknown	
16735139						--unknown	
16735140						--unknown	
16735141						--unknown	
16735142						--unknown	
16735143						--unknown	
16735144						--unknown	
16735145						--unknown	
16735146						--unknown	
16735147						--unknown	
16735148						--unknown	
16735150						--unknown	
16735151						--unknown	
16735436						--unknown	
16735802						--unknown	
16735803						--unknown	
16735804						--unknown	
16735805						--unknown	
16735806						--unknown	
16735807						--unknown	
16735808						--unknown	
16735809						--unknown	
16735810						--unknown	
16735811						--unknown	
16735812						--unknown	
16735813						--unknown	
16735814						--unknown	
16735816						--unknown	
16735817						--unknown	
16735818						--unknown	
16735819						--unknown	
16735820						--unknown	
16735821						--unknown	
16735822						--unknown	
16735823						--unknown	
16735825						--unknown	
16735826						--unknown	
16735827						--unknown	
16735828						--unknown	
16735829						--unknown	
16735830						--unknown	
16735831						--unknown	
16735832						--unknown	
16735833						--unknown	
16735834						--unknown	
16735835						--unknown	
16735837						--unknown	
16735838						--unknown	
16735839						--unknown	
16735842						--unknown	
16735845						--unknown	
16735861						--unknown	
16736212						--unknown	
16736214						--unknown	
16736215						--unknown	
16736216						--unknown	
16736217						--unknown	
16736218						--unknown	
16736219						--unknown	
16736220						--unknown	
16736221						--unknown	
16736222						--unknown	
16736223						--unknown	
16736225						--unknown	
16737460						--unknown	
16737602						--unknown	
16737626						--unknown	
16739256						--unknown	
16740327						--unknown	
16740328						--unknown	
16740330						--unknown	
16740332						--unknown	
16740333						--unknown	
16740334						--unknown	
16740335						--unknown	
16740337						--unknown	
16740338						--unknown	
16740339						--unknown	
16740340						--unknown	
16740341						--unknown	
16740372						--unknown	
16740554						--unknown	
16740555						--unknown	
16740556						--unknown	
16740557						--unknown	
16740558						--unknown	
16740559						--unknown	
16740560						--unknown	
16740563						--unknown	
16740564						--unknown	
16740566						--unknown	
16740567						--unknown	
16740568						--unknown	
16740569						--unknown	
16740570						--unknown	
16740571						--unknown	
16740572						--unknown	
16740573						--unknown	
16740574						--unknown	
16740576						--unknown	
16740694						--unknown	
16741485						--unknown	
16743964						--unknown	
16744286						--unknown	
16744685						--unknown	
16744686						--unknown	
16744687						--unknown	
16744688						--unknown	
16744689						--unknown	
16744690						--unknown	
16744691						--unknown	
16744692						--unknown	
16744693						--unknown	
16744694						--unknown	
16744696						--unknown	
16744697						--unknown	
16744698						--unknown	
16744699						--unknown	
16744700						--unknown	
16744701						--unknown	
16744702						--unknown	
16744703						--unknown	
16744704						--unknown	
16744705						--unknown	
16744706						--unknown	
16744707						--unknown	
16745154						--unknown	
16745155						--unknown	
16745157						--unknown	
16745158						--unknown	
16750264						--unknown	
16751990						--unknown	
16751992						--unknown	
16751994						--unknown	
16751995						--unknown	
16751996						--unknown	
16751997						--unknown	
16751999						--unknown	
16752007						--unknown	
16752008						--unknown	
16752009						--unknown	
16752010						--unknown	
16752014						--unknown	
16752016						--unknown	
16752017						--unknown	
16752018						--unknown	
16752019						--unknown	
16752020						--unknown	
16752022						--unknown	
16752023						--unknown	
16752024						--unknown	
16752025						--unknown	
16752026						--unknown	
16752027						--unknown	
16752028						--unknown	
16752029						--unknown	
16752030						--unknown	
16752031						--unknown	
16752032						--unknown	
16752045						--unknown	
16752046						--unknown	
16754972						--unknown	
16754985						--unknown	
16755332						--unknown	
16755521						--unknown	
16755522						--unknown	
16755523						--unknown	
16755524						--unknown	
16755525						--unknown	
16755526						--unknown	
16755527						--unknown	
16755528						--unknown	
16755529						--unknown	
16755530						--unknown	
16755531						--unknown	
16755532						--unknown	
16755533						--unknown	
16755534						--unknown	
16755535						--unknown	
16755536						--unknown	
16755537						--unknown	
16755538						--unknown	
16755539						--unknown	
16757092						--unknown	
16758613						--unknown	
16758614						--unknown	
16758615						--unknown	
16758616						--unknown	
16758617						--unknown	
16758618						--unknown	
16758619						--unknown	
16758620						--unknown	
16758621						--unknown	
16758622						--unknown	
16758623						--unknown	
16762041						--unknown	
16763077						--unknown	
16764069						--unknown	
16764071						--unknown	
16764072						--unknown	
16764073						--unknown	
16764074						--unknown	
16764075						--unknown	
16764077						--unknown	
16764078						--unknown	
16764080						--unknown	
16764081						--unknown	
16764082						--unknown	
16764083						--unknown	
16764084						--unknown	
16764085						--unknown	
16764086						--unknown	
16764087						--unknown	
16764089						--unknown	
16764091						--unknown	
16764092						--unknown	
16764093						--unknown	
16764095						--unknown	
16764096						--unknown	
16764097						--unknown	
16764098						--unknown	
16764101						--unknown	
16764102						--unknown	
16764103						--unknown	
16764104						--unknown	
16764105						--unknown	
16764106						--unknown	
16764107						--unknown	
16764108						--unknown	
16764109						--unknown	
16764111						--unknown	
16764814						--unknown	
16767003						--unknown	
16767213						--unknown	
16767906						--unknown	
16768291						--unknown	
16769202						--unknown	
16769719						--unknown	
16769720						--unknown	
16769721						--unknown	
16769723						--unknown	
16769724						--unknown	
16769725						--unknown	
16769726						--unknown	
16769727						--unknown	
16769728						--unknown	
16769729						--unknown	
16769730						--unknown	
16769731						--unknown	
16769732						--unknown	
16769733						--unknown	
16769734						--unknown	
16769735						--unknown	
16769737						--unknown	
16769738						--unknown	
16769740						--unknown	
16769741						--unknown	
16769742						--unknown	
16769743						--unknown	
16769744						--unknown	
16769746						--unknown	
16769749						--unknown	
16769751						--unknown	
16769752						--unknown	
16769753						--unknown	
16769754						--unknown	
16769755						--unknown	
16769756						--unknown	
16769757						--unknown	
16769758						--unknown	
16769759						--unknown	
16770446						--unknown	
16770447						--unknown	
16770448						--unknown	
16770449						--unknown	
16770450						--unknown	
16770451						--unknown	
16770452						--unknown	
16770453						--unknown	
16770454						--unknown	
16770455						--unknown	
16770456						--unknown	
16770458						--unknown	
16770460						--unknown	
16770461						--unknown	
16770462						--unknown	
16770463						--unknown	
16770464						--unknown	
16770465						--unknown	
16770467						--unknown	
16770468						--unknown	
16771024						--unknown	
16771058						--unknown	
16771309						--unknown	
16771310						--unknown	
16771311						--unknown	
16771312						--unknown	
16771313						--unknown	
16771314						--unknown	
16771315						--unknown	
16771317						--unknown	
16771318						--unknown	
16771428						--unknown	
16771429						--unknown	
16771431						--unknown	
16771432						--unknown	
16771433						--unknown	
16771434						--unknown	
16771436						--unknown	
16771437						--unknown	
16771439						--unknown	
16771440						--unknown	
16771441						--unknown	
16771442						--unknown	
16771443						--unknown	
16771445						--unknown	
16771446						--unknown	
16771447						--unknown	
16771448						--unknown	
16771450						--unknown	
16771451						--unknown	
16771452						--unknown	
16771453						--unknown	
16771454						--unknown	
16771457						--unknown	
16771462						--unknown	
16771464						--unknown	
16771465						--unknown	
16771466						--unknown	
16771467						--unknown	
16771468						--unknown	
16771469						--unknown	
16771470						--unknown	
16771471						--unknown	
16771472						--unknown	
16771473						--unknown	
16771474						--unknown	
16771475						--unknown	
16771476						--unknown	
16771477						--unknown	
16771478						--unknown	
16771479						--unknown	
16771480						--unknown	
16771481						--unknown	
16771482						--unknown	
16771483						--unknown	
16771485						--unknown	
16771486						--unknown	
16771489						--unknown	
16771490						--unknown	
16771491						--unknown	
16771492						--unknown	
16771493						--unknown	
16771496						--unknown	
16771497						--unknown	
16771498						--unknown	
16771499						--unknown	
16771500						--unknown	
16771502						--unknown	
16771503						--unknown	
16771505						--unknown	
16771508						--unknown	
16771509						--unknown	
16771510						--unknown	
16771511						--unknown	
16771512						--unknown	
16771513						--unknown	
16771514						--unknown	
16771515						--unknown	
16771516						--unknown	
16771517						--unknown	
